ds,category,y
2015-08-05,38,34.0
2015-08-05,40,297.0
2015-08-05,41,20.0
2015-08-05,43,12.0
2015-08-05,44,2.0
2015-08-05,45,1.0
2015-08-05,47,2.0
2015-08-05,49,16.0
2015-08-05,54,15.0
2015-08-05,55,263.0
2015-08-05,56,7.0
2015-08-05,57,9.0
2015-08-05,58,11.0
2015-08-05,61,10.0
2015-08-05,62,5.0
2015-08-05,63,53.0
2015-08-05,64,38.0
2015-08-05,65,52.0
2015-08-05,67,14.0
2015-08-05,69,24.0
2015-08-05,70,62.0
2015-08-05,71,117.0
2015-08-05,72,34.0
2015-08-05,73,10.0
2015-08-05,75,19.0
2015-08-05,76,6.0
2015-08-05,79,13.0
2015-08-05,80,3.0
2015-08-05,83,9.0
2015-08-06,2,1.0
2015-08-06,3,16.0
2015-08-06,6,5.0
2015-08-06,7,3.0
2015-08-06,8,9.0
2015-08-06,9,33.0
2015-08-06,12,5.0
2015-08-06,19,102.0
2015-08-06,20,130.0
2015-08-06,21,5.0
2015-08-06,22,16.0
2015-08-06,23,67.0
2015-08-06,24,30.0
2015-08-06,25,11.0
2015-08-06,28,50.0
2015-08-06,29,1.0
2015-08-06,30,157.0
2015-08-06,31,24.0
2015-08-06,33,6.0
2015-08-06,34,6.0
2015-08-06,35,12.0
2015-08-06,37,122.0
2015-08-06,38,14.0
2015-08-06,39,1.0
2015-08-06,40,190.0
2015-08-06,41,5.0
2015-08-06,42,25.0
2015-08-06,43,11.0
2015-08-06,45,2.0
2015-08-06,47,8.0
2015-08-06,49,22.0
2015-08-06,54,14.0
2015-08-06,55,146.0
2015-08-06,56,2.0
2015-08-06,57,12.0
2015-08-06,58,8.0
2015-08-06,61,21.0
2015-08-06,62,2.0
2015-08-06,63,35.0
2015-08-06,64,26.0
2015-08-06,65,86.0
2015-08-06,67,11.0
2015-08-06,69,18.0
2015-08-06,70,61.0
2015-08-06,71,79.0
2015-08-06,72,31.0
2015-08-06,73,15.0
2015-08-06,75,21.0
2015-08-06,76,2.0
2015-08-06,79,12.0
2015-08-06,80,9.0
2015-08-06,83,8.0
2015-08-07,2,5.0
2015-08-07,3,32.0
2015-08-07,5,1.0
2015-08-07,6,14.0
2015-08-07,7,6.0
2015-08-07,8,6.0
2015-08-07,9,11.0
2015-08-07,12,4.0
2015-08-07,14,2.0
2015-08-07,16,1.0
2015-08-07,19,97.0
2015-08-07,20,182.0
2015-08-07,21,4.0
2015-08-07,22,14.0
2015-08-07,23,94.0
2015-08-07,24,38.0
2015-08-07,25,13.0
2015-08-07,28,42.0
2015-08-07,29,9.0
2015-08-07,30,180.0
2015-08-07,31,10.0
2015-08-07,33,5.0
2015-08-07,34,9.0
2015-08-07,35,25.0
2015-08-07,37,69.0
2015-08-07,38,16.0
2015-08-07,40,256.0
2015-08-07,41,10.0
2015-08-07,42,15.0
2015-08-07,43,15.0
2015-08-07,45,1.0
2015-08-07,47,8.0
2015-08-07,49,24.0
2015-08-07,54,8.0
2015-08-07,55,195.0
2015-08-07,56,4.0
2015-08-07,57,22.0
2015-08-07,58,6.0
2015-08-07,60,2.0
2015-08-07,61,13.0
2015-08-07,62,2.0
2015-08-07,63,47.0
2015-08-07,64,28.0
2015-08-07,65,60.0
2015-08-07,67,17.0
2015-08-07,69,17.0
2015-08-07,70,75.0
2015-08-07,71,91.0
2015-08-07,72,41.0
2015-08-07,73,9.0
2015-08-07,74,1.0
2015-08-07,75,15.0
2015-08-07,76,4.0
2015-08-07,79,16.0
2015-08-07,80,6.0
2015-08-07,83,8.0
2015-08-08,2,7.0
2015-08-08,3,31.0
2015-08-08,5,1.0
2015-08-08,6,15.0
2015-08-08,7,19.0
2015-08-08,8,14.0
2015-08-08,11,2.0
2015-08-08,12,2.0
2015-08-08,15,1.0
2015-08-08,16,3.0
2015-08-08,19,102.0
2015-08-08,20,85.0
2015-08-08,21,7.0
2015-08-08,22,12.0
2015-08-08,23,82.0
2015-08-08,24,19.0
2015-08-08,25,15.0
2015-08-08,28,58.0
2015-08-08,29,2.0
2015-08-08,30,234.0
2015-08-08,31,21.0
2015-08-08,33,6.0
2015-08-08,34,6.0
2015-08-08,35,23.0
2015-08-08,37,144.0
2015-08-08,38,25.0
2015-08-08,40,350.0
2015-08-08,41,22.0
2015-08-08,42,11.0
2015-08-08,43,9.0
2015-08-08,45,5.0
2015-08-08,47,30.0
2015-08-08,49,8.0
2015-08-08,54,5.0
2015-08-08,55,268.0
2015-08-08,56,4.0
2015-08-08,57,14.0
2015-08-08,58,6.0
2015-08-08,61,27.0
2015-08-08,62,6.0
2015-08-08,63,65.0
2015-08-08,64,40.0
2015-08-08,65,52.0
2015-08-08,67,11.0
2015-08-08,69,26.0
2015-08-08,70,58.0
2015-08-08,71,119.0
2015-08-08,72,46.0
2015-08-08,73,4.0
2015-08-08,75,13.0
2015-08-08,76,5.0
2015-08-08,78,1.0
2015-08-08,79,14.0
2015-08-08,80,14.0
2015-08-08,83,10.0
2015-08-09,3,20.0
2015-08-09,5,1.0
2015-08-09,6,12.0
2015-08-09,7,8.0
2015-08-09,8,42.0
2015-08-09,9,29.0
2015-08-09,11,3.0
2015-08-09,12,2.0
2015-08-09,15,5.0
2015-08-09,16,1.0
2015-08-09,19,108.0
2015-08-09,20,288.0
2015-08-09,21,1.0
2015-08-09,22,18.0
2015-08-09,23,78.0
2015-08-09,24,23.0
2015-08-09,25,7.0
2015-08-09,26,1.0
2015-08-09,28,76.0
2015-08-09,30,191.0
2015-08-09,31,22.0
2015-08-09,33,3.0
2015-08-09,34,7.0
2015-08-09,35,18.0
2015-08-09,37,98.0
2015-08-09,38,20.0
2015-08-09,40,141.0
2015-08-09,41,14.0
2015-08-09,42,28.0
2015-08-09,43,8.0
2015-08-09,44,1.0
2015-08-09,45,6.0
2015-08-09,47,31.0
2015-08-09,49,20.0
2015-08-09,54,10.0
2015-08-09,55,125.0
2015-08-09,56,12.0
2015-08-09,57,12.0
2015-08-09,58,8.0
2015-08-09,61,17.0
2015-08-09,63,49.0
2015-08-09,64,15.0
2015-08-09,65,78.0
2015-08-09,67,10.0
2015-08-09,69,16.0
2015-08-09,70,17.0
2015-08-09,71,99.0
2015-08-09,72,28.0
2015-08-09,73,13.0
2015-08-09,75,27.0
2015-08-09,76,5.0
2015-08-09,78,8.0
2015-08-09,79,8.0
2015-08-09,80,42.0
2015-08-09,83,5.0
2015-08-10,2,8.0
2015-08-10,3,33.0
2015-08-10,6,1.0
2015-08-10,7,5.0
2015-08-10,9,21.0
2015-08-10,11,1.0
2015-08-10,12,3.0
2015-08-10,15,1.0
2015-08-10,16,4.0
2015-08-10,19,77.0
2015-08-10,20,167.0
2015-08-10,21,3.0
2015-08-10,22,7.0
2015-08-10,23,61.0
2015-08-10,24,19.0
2015-08-10,25,5.0
2015-08-10,28,35.0
2015-08-10,29,3.0
2015-08-10,30,77.0
2015-08-10,31,18.0
2015-08-10,33,3.0
2015-08-10,34,9.0
2015-08-10,35,18.0
2015-08-10,36,1.0
2015-08-10,37,87.0
2015-08-10,38,25.0
2015-08-10,40,190.0
2015-08-10,41,6.0
2015-08-10,42,16.0
2015-08-10,43,8.0
2015-08-10,45,1.0
2015-08-10,47,62.0
2015-08-10,49,15.0
2015-08-10,54,8.0
2015-08-10,55,174.0
2015-08-10,56,5.0
2015-08-10,57,9.0
2015-08-10,58,13.0
2015-08-10,60,1.0
2015-08-10,61,13.0
2015-08-10,62,2.0
2015-08-10,63,43.0
2015-08-10,64,17.0
2015-08-10,65,28.0
2015-08-10,67,11.0
2015-08-10,69,23.0
2015-08-10,70,29.0
2015-08-10,71,93.0
2015-08-10,72,44.0
2015-08-10,73,2.0
2015-08-10,75,21.0
2015-08-10,76,2.0
2015-08-10,78,2.0
2015-08-10,79,19.0
2015-08-10,83,12.0
2015-08-13,2,5.0
2015-08-13,3,27.0
2015-08-13,4,1.0
2015-08-13,5,7.0
2015-08-13,6,4.0
2015-08-13,7,5.0
2015-08-13,8,4.0
2015-08-13,9,11.0
2015-08-13,12,2.0
2015-08-13,15,2.0
2015-08-13,16,1.0
2015-08-13,19,96.0
2015-08-13,20,49.0
2015-08-13,21,4.0
2015-08-13,22,8.0
2015-08-13,23,49.0
2015-08-13,24,18.0
2015-08-13,25,11.0
2015-08-13,28,46.0
2015-08-13,29,2.0
2015-08-13,30,173.0
2015-08-13,31,20.0
2015-08-13,33,2.0
2015-08-13,34,10.0
2015-08-13,35,25.0
2015-08-13,37,119.0
2015-08-13,38,17.0
2015-08-13,40,294.0
2015-08-13,41,19.0
2015-08-13,42,10.0
2015-08-13,43,1.0
2015-08-13,45,2.0
2015-08-13,47,36.0
2015-08-13,49,23.0
2015-08-13,54,5.0
2015-08-13,55,194.0
2015-08-13,56,3.0
2015-08-13,57,12.0
2015-08-13,58,3.0
2015-08-13,61,16.0
2015-08-13,62,4.0
2015-08-13,63,36.0
2015-08-13,64,31.0
2015-08-13,65,58.0
2015-08-13,67,11.0
2015-08-13,69,31.0
2015-08-13,70,32.0
2015-08-13,71,115.0
2015-08-13,72,53.0
2015-08-13,73,2.0
2015-08-13,75,21.0
2015-08-13,76,5.0
2015-08-13,79,16.0
2015-08-13,80,4.0
2015-08-13,83,10.0
2015-08-14,2,5.0
2015-08-14,3,31.0
2015-08-14,5,1.0
2015-08-14,6,8.0
2015-08-14,7,9.0
2015-08-14,8,14.0
2015-08-14,9,8.0
2015-08-14,12,3.0
2015-08-14,15,3.0
2015-08-14,16,4.0
2015-08-14,19,89.0
2015-08-14,20,64.0
2015-08-14,21,2.0
2015-08-14,22,9.0
2015-08-14,23,66.0
2015-08-14,24,21.0
2015-08-14,25,6.0
2015-08-14,28,54.0
2015-08-14,29,1.0
2015-08-14,30,233.0
2015-08-14,31,27.0
2015-08-14,33,7.0
2015-08-14,34,12.0
2015-08-14,35,20.0
2015-08-14,37,118.0
2015-08-14,38,32.0
2015-08-14,40,235.0
2015-08-14,41,17.0
2015-08-14,42,20.0
2015-08-14,43,11.0
2015-08-14,47,48.0
2015-08-14,49,19.0
2015-08-14,54,11.0
2015-08-14,55,153.0
2015-08-14,56,3.0
2015-08-14,57,14.0
2015-08-14,58,12.0
2015-08-14,61,27.0
2015-08-14,62,6.0
2015-08-14,63,55.0
2015-08-14,64,38.0
2015-08-14,65,59.0
2015-08-14,67,15.0
2015-08-14,69,34.0
2015-08-14,70,40.0
2015-08-14,71,102.0
2015-08-14,72,43.0
2015-08-14,73,2.0
2015-08-14,75,20.0
2015-08-14,76,4.0
2015-08-14,79,18.0
2015-08-14,80,14.0
2015-08-14,83,18.0
2015-08-15,2,6.0
2015-08-15,3,40.0
2015-08-15,5,1.0
2015-08-15,6,14.0
2015-08-15,7,9.0
2015-08-15,8,14.0
2015-08-15,12,2.0
2015-08-15,15,2.0
2015-08-15,16,3.0
2015-08-15,19,107.0
2015-08-15,20,82.0
2015-08-15,21,17.0
2015-08-15,22,20.0
2015-08-15,23,90.0
2015-08-15,24,33.0
2015-08-15,25,5.0
2015-08-15,26,2.0
2015-08-15,28,54.0
2015-08-15,29,1.0
2015-08-15,30,197.0
2015-08-15,31,24.0
2015-08-15,33,6.0
2015-08-15,34,13.0
2015-08-15,35,29.0
2015-08-15,36,1.0
2015-08-15,37,147.0
2015-08-15,38,27.0
2015-08-15,40,364.0
2015-08-15,41,16.0
2015-08-15,42,21.0
2015-08-15,43,7.0
2015-08-15,44,1.0
2015-08-15,45,3.0
2015-08-15,47,36.0
2015-08-15,49,9.0
2015-08-15,54,4.0
2015-08-15,55,224.0
2015-08-15,56,3.0
2015-08-15,57,17.0
2015-08-15,58,5.0
2015-08-15,60,2.0
2015-08-15,61,28.0
2015-08-15,62,3.0
2015-08-15,63,63.0
2015-08-15,64,38.0
2015-08-15,65,64.0
2015-08-15,67,23.0
2015-08-15,69,34.0
2015-08-15,70,62.0
2015-08-15,71,112.0
2015-08-15,72,41.0
2015-08-15,73,12.0
2015-08-15,75,24.0
2015-08-15,76,3.0
2015-08-15,79,17.0
2015-08-15,80,14.0
2015-08-15,83,5.0
2015-08-16,2,4.0
2015-08-16,3,33.0
2015-08-16,5,2.0
2015-08-16,6,4.0
2015-08-16,7,8.0
2015-08-16,8,11.0
2015-08-16,12,4.0
2015-08-16,16,1.0
2015-08-16,19,99.0
2015-08-16,20,74.0
2015-08-16,21,11.0
2015-08-16,22,10.0
2015-08-16,23,87.0
2015-08-16,24,19.0
2015-08-16,25,14.0
2015-08-16,28,36.0
2015-08-16,30,172.0
2015-08-16,31,28.0
2015-08-16,33,3.0
2015-08-16,34,11.0
2015-08-16,35,25.0
2015-08-16,37,142.0
2015-08-16,38,24.0
2015-08-16,40,324.0
2015-08-16,41,10.0
2015-08-16,42,18.0
2015-08-16,43,5.0
2015-08-16,45,1.0
2015-08-16,47,41.0
2015-08-16,49,3.0
2015-08-16,54,9.0
2015-08-16,55,159.0
2015-08-16,56,5.0
2015-08-16,57,12.0
2015-08-16,58,9.0
2015-08-16,61,21.0
2015-08-16,62,4.0
2015-08-16,63,68.0
2015-08-16,64,38.0
2015-08-16,65,70.0
2015-08-16,67,16.0
2015-08-16,69,24.0
2015-08-16,70,75.0
2015-08-16,71,84.0
2015-08-16,72,59.0
2015-08-16,73,10.0
2015-08-16,75,21.0
2015-08-16,76,6.0
2015-08-16,78,1.0
2015-08-16,79,14.0
2015-08-16,80,11.0
2015-08-16,83,8.0
2015-08-17,2,3.0
2015-08-17,3,42.0
2015-08-17,5,3.0
2015-08-17,6,8.0
2015-08-17,7,22.0
2015-08-17,8,21.0
2015-08-17,9,17.0
2015-08-17,15,2.0
2015-08-17,16,3.0
2015-08-17,19,188.0
2015-08-17,20,156.0
2015-08-17,21,7.0
2015-08-17,22,7.0
2015-08-17,23,137.0
2015-08-17,24,36.0
2015-08-17,25,20.0
2015-08-17,28,46.0
2015-08-17,30,221.0
2015-08-17,31,26.0
2015-08-17,33,4.0
2015-08-17,34,12.0
2015-08-17,35,22.0
2015-08-17,36,1.0
2015-08-17,37,101.0
2015-08-17,38,21.0
2015-08-17,40,269.0
2015-08-17,41,15.0
2015-08-17,42,11.0
2015-08-17,47,39.0
2015-08-17,49,19.0
2015-08-17,54,11.0
2015-08-17,55,227.0
2015-08-17,56,9.0
2015-08-17,57,18.0
2015-08-17,58,7.0
2015-08-17,60,2.0
2015-08-17,61,23.0
2015-08-17,63,67.0
2015-08-17,64,22.0
2015-08-17,65,59.0
2015-08-17,67,12.0
2015-08-17,69,31.0
2015-08-17,70,48.0
2015-08-17,71,256.0
2015-08-17,72,33.0
2015-08-17,73,12.0
2015-08-17,75,23.0
2015-08-17,76,4.0
2015-08-17,78,1.0
2015-08-17,79,21.0
2015-08-17,80,21.0
2015-08-17,83,16.0
2015-08-18,2,1.0
2015-08-18,3,19.0
2015-08-18,5,2.0
2015-08-18,6,12.0
2015-08-18,7,13.0
2015-08-18,8,19.0
2015-08-18,9,17.0
2015-08-18,12,2.0
2015-08-18,15,1.0
2015-08-18,16,3.0
2015-08-18,19,230.0
2015-08-18,20,185.0
2015-08-18,21,3.0
2015-08-18,22,9.0
2015-08-18,23,176.0
2015-08-18,24,39.0
2015-08-18,25,12.0
2015-08-18,26,1.0
2015-08-18,28,73.0
2015-08-18,29,2.0
2015-08-18,30,248.0
2015-08-18,31,19.0
2015-08-18,33,4.0
2015-08-18,34,5.0
2015-08-18,35,18.0
2015-08-18,37,97.0
2015-08-18,38,45.0
2015-08-18,40,242.0
2015-08-18,41,16.0
2015-08-18,42,16.0
2015-08-18,43,7.0
2015-08-18,44,1.0
2015-08-18,45,2.0
2015-08-18,47,48.0
2015-08-18,49,26.0
2015-08-18,54,10.0
2015-08-18,55,198.0
2015-08-18,56,3.0
2015-08-18,57,13.0
2015-08-18,58,15.0
2015-08-18,60,3.0
2015-08-18,61,25.0
2015-08-18,62,5.0
2015-08-18,63,62.0
2015-08-18,64,40.0
2015-08-18,65,53.0
2015-08-18,67,12.0
2015-08-18,69,33.0
2015-08-18,70,38.0
2015-08-18,71,103.0
2015-08-18,72,34.0
2015-08-18,73,16.0
2015-08-18,75,14.0
2015-08-18,76,7.0
2015-08-18,79,15.0
2015-08-18,80,19.0
2015-08-18,83,9.0
2015-08-19,2,3.0
2015-08-19,3,28.0
2015-08-19,5,1.0
2015-08-19,6,8.0
2015-08-19,7,10.0
2015-08-19,8,13.0
2015-08-19,9,9.0
2015-08-19,11,1.0
2015-08-19,12,1.0
2015-08-19,15,1.0
2015-08-19,16,2.0
2015-08-19,19,261.0
2015-08-19,20,210.0
2015-08-19,21,9.0
2015-08-19,22,17.0
2015-08-19,23,194.0
2015-08-19,24,38.0
2015-08-19,25,23.0
2015-08-19,26,1.0
2015-08-19,27,1.0
2015-08-19,28,64.0
2015-08-19,29,2.0
2015-08-19,30,200.0
2015-08-19,31,26.0
2015-08-19,33,5.0
2015-08-19,34,8.0
2015-08-19,35,22.0
2015-08-19,37,94.0
2015-08-19,38,22.0
2015-08-19,40,256.0
2015-08-19,41,9.0
2015-08-19,42,10.0
2015-08-19,43,3.0
2015-08-19,44,2.0
2015-08-19,45,2.0
2015-08-19,47,27.0
2015-08-19,49,17.0
2015-08-19,54,17.0
2015-08-19,55,170.0
2015-08-19,56,4.0
2015-08-19,57,22.0
2015-08-19,58,10.0
2015-08-19,61,28.0
2015-08-19,62,4.0
2015-08-19,63,55.0
2015-08-19,64,30.0
2015-08-19,65,52.0
2015-08-19,67,11.0
2015-08-19,69,27.0
2015-08-19,70,47.0
2015-08-19,71,108.0
2015-08-19,72,49.0
2015-08-19,73,7.0
2015-08-19,75,23.0
2015-08-19,76,6.0
2015-08-19,79,16.0
2015-08-19,80,13.0
2015-08-19,83,6.0
2015-08-20,2,3.0
2015-08-20,3,26.0
2015-08-20,6,6.0
2015-08-20,7,9.0
2015-08-20,8,21.0
2015-08-20,9,11.0
2015-08-20,12,2.0
2015-08-20,15,1.0
2015-08-20,16,3.0
2015-08-20,19,245.0
2015-08-20,20,188.0
2015-08-20,21,5.0
2015-08-20,22,25.0
2015-08-20,23,175.0
2015-08-20,24,24.0
2015-08-20,25,9.0
2015-08-20,26,2.0
2015-08-20,28,83.0
2015-08-20,29,1.0
2015-08-20,30,244.0
2015-08-20,31,23.0
2015-08-20,33,3.0
2015-08-20,34,10.0
2015-08-20,35,18.0
2015-08-20,37,114.0
2015-08-20,38,31.0
2015-08-20,40,313.0
2015-08-20,41,17.0
2015-08-20,42,16.0
2015-08-20,43,5.0
2015-08-20,45,1.0
2015-08-20,47,55.0
2015-08-20,49,29.0
2015-08-20,54,6.0
2015-08-20,55,190.0
2015-08-20,56,3.0
2015-08-20,57,23.0
2015-08-20,58,5.0
2015-08-20,60,1.0
2015-08-20,61,33.0
2015-08-20,62,1.0
2015-08-20,63,42.0
2015-08-20,64,35.0
2015-08-20,65,72.0
2015-08-20,67,17.0
2015-08-20,69,22.0
2015-08-20,70,30.0
2015-08-20,71,118.0
2015-08-20,72,33.0
2015-08-20,73,8.0
2015-08-20,74,1.0
2015-08-20,75,22.0
2015-08-20,76,2.0
2015-08-20,79,21.0
2015-08-20,80,21.0
2015-08-20,83,5.0
2015-08-21,2,4.0
2015-08-21,3,44.0
2015-08-21,6,6.0
2015-08-21,7,15.0
2015-08-21,8,18.0
2015-08-21,9,19.0
2015-08-21,12,5.0
2015-08-21,16,3.0
2015-08-21,19,197.0
2015-08-21,20,170.0
2015-08-21,21,4.0
2015-08-21,22,13.0
2015-08-21,23,144.0
2015-08-21,24,42.0
2015-08-21,25,2.0
2015-08-21,28,57.0
2015-08-21,29,0.0
2015-08-21,30,209.0
2015-08-21,31,30.0
2015-08-21,33,5.0
2015-08-21,34,4.0
2015-08-21,35,32.0
2015-08-21,37,92.0
2015-08-21,38,14.0
2015-08-21,40,293.0
2015-08-21,41,21.0
2015-08-21,42,16.0
2015-08-21,43,6.0
2015-08-21,44,1.0
2015-08-21,45,3.0
2015-08-21,47,51.0
2015-08-21,49,33.0
2015-08-21,54,11.0
2015-08-21,55,263.0
2015-08-21,56,3.0
2015-08-21,57,10.0
2015-08-21,58,9.0
2015-08-21,60,1.0
2015-08-21,61,30.0
2015-08-21,62,3.0
2015-08-21,63,39.0
2015-08-21,64,32.0
2015-08-21,65,67.0
2015-08-21,67,7.0
2015-08-21,69,47.0
2015-08-21,70,43.0
2015-08-21,71,135.0
2015-08-21,72,34.0
2015-08-21,73,7.0
2015-08-21,75,14.0
2015-08-21,76,8.0
2015-08-21,77,1.0
2015-08-21,78,1.0
2015-08-21,79,18.0
2015-08-21,80,18.0
2015-08-21,83,7.0
2015-08-22,2,4.0
2015-08-22,3,22.0
2015-08-22,5,1.0
2015-08-22,6,5.0
2015-08-22,7,10.0
2015-08-22,8,25.0
2015-08-22,12,5.0
2015-08-22,16,3.0
2015-08-22,19,250.0
2015-08-22,20,272.0
2015-08-22,21,5.0
2015-08-22,22,24.0
2015-08-22,23,193.0
2015-08-22,24,32.0
2015-08-22,25,16.0
2015-08-22,26,2.0
2015-08-22,28,145.0
2015-08-22,29,1.0
2015-08-22,30,242.0
2015-08-22,31,37.0
2015-08-22,33,6.0
2015-08-22,34,11.0
2015-08-22,35,16.0
2015-08-22,37,107.0
2015-08-22,38,17.0
2015-08-22,40,280.0
2015-08-22,41,13.0
2015-08-22,42,17.0
2015-08-22,43,5.0
2015-08-22,45,3.0
2015-08-22,47,47.0
2015-08-22,49,8.0
2015-08-22,54,5.0
2015-08-22,55,209.0
2015-08-22,56,3.0
2015-08-22,57,32.0
2015-08-22,58,7.0
2015-08-22,60,1.0
2015-08-22,61,31.0
2015-08-22,62,2.0
2015-08-22,63,64.0
2015-08-22,64,32.0
2015-08-22,65,97.0
2015-08-22,67,17.0
2015-08-22,69,30.0
2015-08-22,70,44.0
2015-08-22,71,111.0
2015-08-22,72,42.0
2015-08-22,73,5.0
2015-08-22,75,11.0
2015-08-22,76,4.0
2015-08-22,78,2.0
2015-08-22,79,16.0
2015-08-22,80,25.0
2015-08-22,83,6.0
2015-08-23,2,6.0
2015-08-23,3,33.0
2015-08-23,5,2.0
2015-08-23,6,8.0
2015-08-23,7,15.0
2015-08-23,8,11.0
2015-08-23,11,1.0
2015-08-23,12,5.0
2015-08-23,15,1.0
2015-08-23,16,2.0
2015-08-23,19,225.0
2015-08-23,20,207.0
2015-08-23,21,8.0
2015-08-23,22,25.0
2015-08-23,23,176.0
2015-08-23,24,48.0
2015-08-23,25,13.0
2015-08-23,26,1.0
2015-08-23,28,68.0
2015-08-23,30,196.0
2015-08-23,31,24.0
2015-08-23,33,9.0
2015-08-23,34,2.0
2015-08-23,35,14.0
2015-08-23,37,108.0
2015-08-23,38,18.0
2015-08-23,40,353.0
2015-08-23,41,17.0
2015-08-23,42,17.0
2015-08-23,43,3.0
2015-08-23,47,39.0
2015-08-23,49,6.0
2015-08-23,54,2.0
2015-08-23,55,244.0
2015-08-23,56,4.0
2015-08-23,57,11.0
2015-08-23,58,12.0
2015-08-23,60,1.0
2015-08-23,61,30.0
2015-08-23,63,59.0
2015-08-23,64,34.0
2015-08-23,65,80.0
2015-08-23,67,11.0
2015-08-23,69,27.0
2015-08-23,70,51.0
2015-08-23,71,133.0
2015-08-23,72,43.0
2015-08-23,75,22.0
2015-08-23,76,4.0
2015-08-23,79,6.0
2015-08-23,80,11.0
2015-08-23,83,7.0
2015-08-24,2,1.0
2015-08-24,3,23.0
2015-08-24,6,9.0
2015-08-24,7,7.0
2015-08-24,8,9.0
2015-08-24,9,18.0
2015-08-24,12,7.0
2015-08-24,15,1.0
2015-08-24,16,3.0
2015-08-24,19,195.0
2015-08-24,20,153.0
2015-08-24,21,8.0
2015-08-24,22,8.0
2015-08-24,23,139.0
2015-08-24,24,37.0
2015-08-24,25,9.0
2015-08-24,28,60.0
2015-08-24,29,1.0
2015-08-24,30,212.0
2015-08-24,31,16.0
2015-08-24,33,6.0
2015-08-24,34,11.0
2015-08-24,35,24.0
2015-08-24,37,85.0
2015-08-24,38,22.0
2015-08-24,40,261.0
2015-08-24,41,10.0
2015-08-24,42,22.0
2015-08-24,43,5.0
2015-08-24,45,3.0
2015-08-24,47,19.0
2015-08-24,49,21.0
2015-08-24,54,6.0
2015-08-24,55,161.0
2015-08-24,56,3.0
2015-08-24,57,9.0
2015-08-24,58,6.0
2015-08-24,61,36.0
2015-08-24,62,1.0
2015-08-24,63,54.0
2015-08-24,64,34.0
2015-08-24,65,69.0
2015-08-24,67,7.0
2015-08-24,69,29.0
2015-08-24,70,42.0
2015-08-24,71,90.0
2015-08-24,72,46.0
2015-08-24,73,9.0
2015-08-24,75,18.0
2015-08-24,76,2.0
2015-08-24,78,2.0
2015-08-24,79,15.0
2015-08-24,80,9.0
2015-08-24,83,10.0
2015-08-25,2,4.0
2015-08-25,3,31.0
2015-08-25,5,1.0
2015-08-25,6,8.0
2015-08-25,7,10.0
2015-08-25,8,22.0
2015-08-25,9,9.0
2015-08-25,12,9.0
2015-08-25,15,3.0
2015-08-25,16,3.0
2015-08-25,19,198.0
2015-08-25,20,161.0
2015-08-25,21,5.0
2015-08-25,22,11.0
2015-08-25,23,150.0
2015-08-25,24,44.0
2015-08-25,25,27.0
2015-08-25,28,65.0
2015-08-25,29,1.0
2015-08-25,30,223.0
2015-08-25,31,25.0
2015-08-25,33,4.0
2015-08-25,34,8.0
2015-08-25,35,23.0
2015-08-25,37,91.0
2015-08-25,38,19.0
2015-08-25,40,225.0
2015-08-25,41,9.0
2015-08-25,42,18.0
2015-08-25,43,4.0
2015-08-25,47,51.0
2015-08-25,49,20.0
2015-08-25,54,16.0
2015-08-25,55,131.0
2015-08-25,56,1.0
2015-08-25,57,6.0
2015-08-25,58,14.0
2015-08-25,61,26.0
2015-08-25,62,2.0
2015-08-25,63,40.0
2015-08-25,64,24.0
2015-08-25,65,68.0
2015-08-25,67,10.0
2015-08-25,69,16.0
2015-08-25,70,41.0
2015-08-25,71,95.0
2015-08-25,72,28.0
2015-08-25,73,10.0
2015-08-25,75,27.0
2015-08-25,76,6.0
2015-08-25,78,2.0
2015-08-25,79,13.0
2015-08-25,80,22.0
2015-08-25,83,10.0
2015-08-26,2,4.0
2015-08-26,3,33.0
2015-08-26,5,2.0
2015-08-26,6,14.0
2015-08-26,7,5.0
2015-08-26,8,21.0
2015-08-26,9,20.0
2015-08-26,11,1.0
2015-08-26,12,7.0
2015-08-26,15,4.0
2015-08-26,16,5.0
2015-08-26,19,214.0
2015-08-26,20,527.0
2015-08-26,21,7.0
2015-08-26,22,18.0
2015-08-26,23,183.0
2015-08-26,24,44.0
2015-08-26,25,11.0
2015-08-26,28,46.0
2015-08-26,29,2.0
2015-08-26,30,222.0
2015-08-26,31,26.0
2015-08-26,33,8.0
2015-08-26,34,10.0
2015-08-26,35,27.0
2015-08-26,37,118.0
2015-08-26,38,10.0
2015-08-26,40,296.0
2015-08-26,41,14.0
2015-08-26,42,14.0
2015-08-26,43,9.0
2015-08-26,44,2.0
2015-08-26,45,2.0
2015-08-26,47,40.0
2015-08-26,49,35.0
2015-08-26,54,4.0
2015-08-26,55,185.0
2015-08-26,56,1.0
2015-08-26,57,10.0
2015-08-26,58,6.0
2015-08-26,60,1.0
2015-08-26,61,25.0
2015-08-26,62,2.0
2015-08-26,63,67.0
2015-08-26,64,33.0
2015-08-26,65,96.0
2015-08-26,67,14.0
2015-08-26,69,33.0
2015-08-26,70,41.0
2015-08-26,71,117.0
2015-08-26,72,33.0
2015-08-26,73,9.0
2015-08-26,75,19.0
2015-08-26,76,8.0
2015-08-26,78,3.0
2015-08-26,79,16.0
2015-08-26,80,21.0
2015-08-26,83,7.0
2015-08-27,2,5.0
2015-08-27,3,39.0
2015-08-27,5,1.0
2015-08-27,6,8.0
2015-08-27,7,12.0
